age,bio,job,school,anthem_title,anthem_artist,gender,descriptor_text,interest_text,total_photos,desition,longitud,latitud,hash_key,descriptor,interest,city_hashed
33.0,live in the moment..,['NotSpecified'],,,,NotSpecified,,nan,6,2,-3.92875927,38.98356563,6.99419896429444e+18,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
44.0,:prohibited: no fake profiles. :cross_mark:  if you don't have :camera_with_flash: photos of yourself; click on the :cross_mark:  if you're not going to talk; click on the :cross_mark:   i don't collect matches :green_heart:  i don't collect :camera_with_flash: instagram followers.  :face_screaming_in_fear: anyone who doesn't lie? :thinking_face:  i'm afraid :straight_ruler: '. if you're looking :magnifying_glass_tilted_right: for someone else'; click on the :cross_mark:  i'm looking to meet someone who is not :cross_mark::syringe::syringe: complete list. :backhand_index_pointing_down:  :folded_hands: please; sincerity. :thumbs_up: thank you. :victory_hand:  :backhand_index_pointing_right: serious relationship or whatever flows. :kiss_mark::rose:,['NotSpecified'],,,,NotSpecified,|All the drinks Pisces Better in person Omnivore Non-smoker In Grad School|HikingSoccerRunningPhotographyDrawing,nan,11,2,-3.92875927,38.98356563,-4.2487451649227423e+18,"['All the drinks Pisces Better in person Omnivore Non-smoker In Grad School', 'HikingSoccerRunningPhotographyDrawing']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
,someone's opinion of them doesn't have to become your reality.,['NotSpecified'],,,,NotSpecified,|Non-smoker Aries Dog|Hot YogaTravelGymWineWorking out,nan,11,2,-3.92875927,38.98356563,2.1471056717392328e+18,"['Non-smoker Aries Dog', 'Hot YogaTravelGymWineWorking out']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
25.0,'.  urban dance and military parachutist. from ciudad real but working in madrid. don't judge anyone without knowing them:slightly_smiling_face: i don't like these apps; but i just don't have time to meet someone interesting:grinning_face_with_sweat: if you're only looking for followers on instagram; you can turn around and go back where you came from because i'm not going to follow you:thumbs_up_medium-light_skin_tone:  my philosophy of life:  treat others as you would like to be treated. ,['NotSpecified'],,,,NotSpecified,|Non-smoker Dog|SportsTravelMusicDancing,nan,11,2,-3.92875927,38.98356563,-8.972975527812701e+18,"['Non-smoker Dog', 'SportsTravelMusicDancing']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
29.0,musicvinyasabicycle racing,['NotSpecified'],,,,NotSpecified,,nan,4,2,-3.92875927,38.98356563,-9.441789852218112e+17,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
23.0,girls lets get hh  :smiling_face_with_heart-eyes:,['NotSpecified'],,,,NotSpecified,,nan,3,2,-3.92875927,38.98356563,-2.021951494514144e+18,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
27.0,i travel a lot for work and i want to meet people wherever i go.,['NotSpecified'],,,,NotSpecified,|Taurus Dog,nan,4,2,-3.92875927,38.98356563,1.3995531097330578e+18,['Taurus Dog'],[],7764120d602ef14fb7eba8a7527674e006f23abbf9396ebd8ae363b7519394ed
19.0,"i'm not very good at describing myself, honestly, laugh   i'm a bit (quite a bit) of a geek; i'm passionate about the world of cinema, music and makeup   i'm an ex-gymnast and i play the piano   if you like beer and you're more of a hippie, you have a lot of points ;)  : red_heart:: yellow_heart:: purple_heart:",['NotSpecified'],,,,NotSpecified,|Aries Beer Omnivore Occasionally Cat Socially active Smoker Better in person|ArtMusicMoviesTattoos,nan,11,2,-3.92875927,38.98356563,-6.29791425024556e+18,"['Aries Beer Omnivore Occasionally Cat Socially active Smoker Better in person', 'ArtMusicMoviesTattoos']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
23.0,i never know what to put here; non-profit (reference to meme).  instance: raulbernalte,['NotSpecified'],,,,NotSpecified,|Non-smoker Better in person Beer Dog Gym rat Carnivore|GymE-SportsBinge-Watching TV showsTravelSports,nan,6,2,-3.92875927,38.98356563,5.491459414235673e+18,"['Non-smoker Better in person Beer Dog Gym rat Carnivore', 'GymE-SportsBinge-Watching TV showsTravelSports']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22.0,chill and if you really like f; happy to talk to you. i have this because of covid. if you have a pet; photos that i love please    i really like music especially rock and indie   if not i have the instagram here:   :skull_and_crossbones:,['NotSpecified'],,,,NotSpecified,|B time texter Leo Beer Flexitarian Non-smoker Dog Socially active Gym rat In College|TattoosReadingNatureCycling,nan,11,2,-3.92875927,38.98356563,8.397293275875669e+18,"['B time texter Leo Beer Flexitarian Non-smoker Dog Socially active Gym rat In College', 'TattoosReadingNatureCycling']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
26.0,meet new people and have good vibes :sparkles:,['NotSpecified'],,,,NotSpecified,|Dog Virgo Better in person Beer Flexitarian Off the grid Occasionally|NatureLanguage ExchangeFestivalsWorld Traveler,nan,8,2,-3.92875927,38.98356563,-8.010720050374822e+18,"['Dog Virgo Better in person Beer Flexitarian Off the grid Occasionally', 'NatureLanguage ExchangeFestivalsWorld Traveler']",[],7764120d602ef14fb7eba8a7527674e006f23abbf9396ebd8ae363b7519394ed
24.0,obviously that's not my name; but because of a bad experience here i now prefer not to put up photos for anyone to see.  i never say no to a good conversation; in a good mood and about anything; and who knows; maybe this will be useful for something more than just seeing photos of people you'll never meet and it might be worth it.  those of you who work hard on the descriptions have my advice.  if you've come this far it's because you have a lot of free time; or maybe because you're curious; who knows...,['NotSpecified'],,,,NotSpecified,|B time texter Sober Omnivore Off the grid Cat Never Introverted Mask up Non-smoker|Board GamesRoad TripsTravelReadingNetflix,nan,5,2,-3.92875927,38.98356563,-7.031834630953241e+16,"['B time texter Sober Omnivore Off the grid Cat Never Introverted Mask up Non-smoker', 'Board GamesRoad TripsTravelReadingNetflix']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
40.0,an ideal plan for me is a pleasant afternoon with the couple on a terrace enjoying conversation.,['NotSpecified'],,,,NotSpecified,|Libra Better in person Sober Carnivore Pet-free Occasionally Non-smoker Socially active In College|MoviesCoffeeMemes,nan,6,2,-3.92875927,38.98356563,9.909647419049364e+17,"['Libra Better in person Sober Carnivore Pet-free Occasionally Non-smoker Socially active In College', 'MoviesCoffeeMemes']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
29.0,  model;gogo;personal trainer,['NotSpecified'],,,,NotSpecified,,nan,9,2,-3.92875927,38.98356563,6.769779380391995e+18,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
40.0,"love is a matter of souls. :smiling_face_with_hearts:  if you are not able to maintain a conversation, swipe left. if you only know how to give your phone number and don't talk, then let's not waste time, which is very valuable. thank you.",['NotSpecified'],,,,NotSpecified,|Non-smoker Sagittarius Cat|ArtSurfingSportsAstrologyMuseum,nan,11,2,-3.92875927,38.98356563,-7.549564621787526e+18,"['Non-smoker Sagittarius Cat', 'ArtSurfingSportsAstrologyMuseum']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
27.0,"i have discovered one good thing and one bad thing about women who use tinder.   i love to travel and live new experiences; if you are one of those who spends the weekend at home, don't give a like.   learning to dance bachata and salsa :man_dancing:; shall we dance?",['NotSpecified'],,,,NotSpecified,|NetflixCrossfitTravelStart ups|Back 1/5 2/5 3/5 4/5 5/5 Next,nan,7,2,-3.92875927,38.98356563,8.340918691156301e+18,"['NetflixCrossfitTravelStart ups', 'Back 1/5 2/5 3/5 4/5 5/5 Next']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
48.0,coinciding is a luxury; but connecting is another level.. from the start and here what interests me is your truth..i will tell you mine.. maybe we are close!! and if so; we will be able to let our wings fly and live something special; beautiful and intense. magic is destined for those people who know how to see it!!,['NotSpecified'],,,,NotSpecified,|Non-smoker Occasionally Aries Phone caller Wine|WineSportsSwimmingTravel,nan,11,2,-3.92875927,38.98356563,8.119754131247245e+18,"['Non-smoker Occasionally Aries Phone caller Wine', 'WineSportsSwimmingTravel']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
27.0,cold beer and hot food,['NotSpecified'],,,,NotSpecified,|TravelRunningMusicNetflixSports,nan,8,2,-3.92875927,38.98356563,5.0331241990517926e+17,['TravelRunningMusicNetflixSports'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
26.0,"don't think about it, just do it.",['NotSpecified'],,,,NotSpecified,|Non-smoker Libra Better in person Dog Gym rat|MoviesTravelActive LifestyleHikingGym,nan,6,2,-3.92875927,38.98356563,2.981604960723409e+18,"['Non-smoker Libra Better in person Dog Gym rat', 'MoviesTravelActive LifestyleHikingGym']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
23.0,"please abstain, you closed-minded men    i love meeting new people; especially out of curiosity to know what i can learn (from you?)    i'm also curious if you teach me the song that i don't know yet and i'll enjoy myself until i get tired of playing it (yes; i have a musical scarcity problem)    tip: if you feel like talking for hours, bring up a deep topic and i promise you a trip wandering aimlessly; if not; we'll keep quiet; i respect",['NotSpecified'],,,,NotSpecified,|MuseumMoviesPicnicking|My Flaws Burn Through My Skin Like Demonic Flames from Hell $,nan,11,2,-3.92875927,38.98356563,-8.825574089120507e+18,"['MuseumMoviesPicnicking', 'My Flaws Burn Through My Skin Like Demonic Flames from Hell $']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24.0,expand circle of am,['NotSpecified'],,,,NotSpecified,|Dog Socially active Smoker|CampingTattoosSnowboarding,nan,6,2,-3.92875927,38.98356563,-5.020781623850618e+18,"['Dog Socially active Smoker', 'CampingTattoosSnowboarding']",[],e9eda98e6da268a726ea2c0f070ba7cecabbf6c8689fe23060b97cdd36aa7776
26.0,"hi, i'm marina but my owners call me marinius and i'm back; in the form of a badge!!   the only thing i love more than myself is beer; so beers are always a good plan :sparkles:   i survived a car accident; if you want i can tell you about it :new_moon_face:   i am your favorite english teacher :star: but don't ask me if i can give you classes because the answer is no :sun_with_face:   i'm leaving my instagram here in case i take a while to answer hehe: :skull_and_crossbones:   first chat and then we'll see :woozy_face::woozy_face:",['NotSpecified'],,,,NotSpecified,|B time texter All the drinks Pet-free Occasionally Leo Socially active In College Smoker|TravelWalkingPhotographyMarvelReading,nan,10,2,-3.92875927,38.98356563,7.751678530314506e+17,"['B time texter All the drinks Pet-free Occasionally Leo Socially active In College Smoker', 'TravelWalkingPhotographyMarvelReading']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24.0,gasoline in my veins and the only spark that moves me is the one from the spark plug :dashing_away: #pp ,['NotSpecified'],,,,NotSpecified,|Reggaetón en lo Oscuro Wisin & Yandel,nan,7,2,-3.92875927,38.98356563,7.338705456776633e+18,['Reggaetón en lo Oscuro Wisin & Yandel'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22.0,occasionally non-smoker better in person sober dog,['NotSpecified'],,,,NotSpecified,|NetflixMusicRoad TripsPadelCars,nan,4,2,-3.92875927,38.98356563,-3.260723314183772e+18,['NetflixMusicRoad TripsPadelCars'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
23.0,i’m but a plethora of erroneous decisions; an inadequate existence.  staying for ciudad real until mid july; i’m looking for casual dates :smiling_face:  i like hiking; taking a walk and reading :)),['NotSpecified'],,,,NotSpecified,|Pet-free Occasionally Taurus Better in person Socially active In College Social smoker|CoffeePicnickingMusicNetflix,nan,9,2,-3.92875927,38.98356563,-8.653942527450251e+18,"['Pet-free Occasionally Taurus Better in person Socially active In College Social smoker', 'CoffeePicnickingMusicNetflix']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24.0,insta: titoalber champagne; soccer and party :soccer_ball::musical_notes:,['NotSpecified'],,,,NotSpecified,|Occasionally Non-smoker Dog|SoccerReggaetonNetflixComedyTravel,nan,5,2,-3.92875927,38.98356563,8.744547082509483e+18,"['Occasionally Non-smoker Dog', 'SoccerReggaetonNetflixComedyTravel']",[],7764120d602ef14fb7eba8a7527674e006f23abbf9396ebd8ae363b7519394ed
22.0,tattoos,['NotSpecified'],,,,NotSpecified,,nan,4,2,-3.92875927,38.98356563,6.564497390390816e+18,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
32.0,amante de las risas y el buen rollo :beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes:  :man_standing:.  :camera::camera:,['NotSpecified'],,,,NotSpecified,|NetflixDancingReggaetonCoffee,nan,10,2,-3.92875927,38.98356563,5.4261076019787e+18,['NetflixDancingReggaetonCoffee'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24.0,"hi, we are a couple, both of us are 20 years old. we are looking for new experiences and for this reason we are looking for a girl to have a threesome. serious and open-minded people please. above all, respect and good vibes, thank you :beaming_face_with_smiling_eyes:",['NotSpecified'],,,,NotSpecified,,nan,3,2,-3.92875927,38.98356563,1.0068880284983324e+18,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
,i like animals; traveling; and going to museums to be a fool. i like to meet new people :alien:,['NotSpecified'],,,,NotSpecified,|Non-smoker Libra Better in person Sober|ArtTravelTattoosOutdoors,nan,10,2,-3.92875927,38.98356563,-2.1860484196169736e+18,"['Non-smoker Libra Better in person Sober', 'ArtTravelTattoosOutdoors']",[],ef761e2f93912b3b7ae80b272a7900e6e204378adde80c69615ae9901ae1cc60
24.0,"someone looking for a big ass goth girl; please and thank you :pensive_face:  if you are one of those men who is too lazy to talk to, don't even try   i speak a little french and i'm fluent in english; you can tell i'm european, right? :zany_face:  i have a bit of a body in my anxiety so you have to talk to me first   people tell me i'm rude; it must be because of the depression :smiling_face_with_sunglasses:  pd: that's not my age; i'm",['NotSpecified'],,,,NotSpecified,|B time texter Occasionally Non-smoker Cancer Mix drinks Dog Socially active In College|FashionMusicMakeupMoviesReading,nan,4,2,-3.92875927,38.98356563,2.587034542962164e+18,"['B time texter Occasionally Non-smoker Cancer Mix drinks Dog Socially active In College', 'FashionMusicMakeupMoviesReading']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22.0,let's suppose that here is an interesting description about me.  firefighter candidate.,['NotSpecified'],,,,NotSpecified,|Better in person|ArtFestivalsTattoosMusician,nan,8,2,-3.92875927,38.98356563,2.317741480949862e+18,"['Better in person', 'ArtFestivalsTattoosMusician']",[],e9eda98e6da268a726ea2c0f070ba7cecabbf6c8689fe23060b97cdd36aa7776
22.0,meet people to have some cold beers with :clinking_beer_mugs::clinking_beer_mugs: humor always first :smiling_face_with_smiling_eyes: ,['NotSpecified'],,,,NotSpecified,|B time texter Leo Beer Omnivore Pet-free Occasionally Socially active In College Social smoker|MoviesReadingBar HoppingCampingBinge-Watching TV shows,nan,6,2,-3.92875927,38.98356563,7.302089184439501e+18,"['B time texter Leo Beer Omnivore Pet-free Occasionally Socially active In College Social smoker', 'MoviesReadingBar HoppingCampingBinge-Watching TV shows']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
,fill your life with adventures. not things.   looking for cool people to connect and share with.  traveling by motorcycle :motor_scooter:  :soon_arrow: oaxaca,['NotSpecified'],,,,NotSpecified,|Non-smoker Dog|BackpackingMotorcyclingHikingArt GalleriesTravel,nan,6,2,-3.92875927,38.98356563,-9.796301434600134e+17,"['Non-smoker Dog', 'BackpackingMotorcyclingHikingArt GalleriesTravel']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22.0,cool plans around town this summer?? :call_me_hand:,['NotSpecified'],,,,NotSpecified,|AnimeFortniteE-Sports,nan,8,2,-3.92875927,38.98356563,9.030521333352258e+18,['AnimeFortniteE-Sports'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
25.0,i don't feel like putting anything pre-established here. let's talk.,['NotSpecified'],,,,NotSpecified,|SportsCoffeeWorking out|Back 1/5 2/5 3/5 4/5 5/5 Next,nan,6,2,-3.92875927,38.98356563,-5.615471376718338e+18,"['SportsCoffeeWorking out', 'Back 1/5 2/5 3/5 4/5 5/5 Next']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24.0,una cena a quien adivine la bandera de mi país :barbados::heart_on_fire:   truths and  lie; guess it and i will be yours; good luck  a. i've danced with rihanna  b. i met drake personally in a beach and in a market  c. i have  degrees completed  de. i don't know how to ride a bike yet  ,['NotSpecified'],,,,NotSpecified,|Taurus Better in person Wine Omnivore Pet-free Occasionally Non-smoker Socially active Bachelors|CrossfitTravelSwimmingMusicSoccer,nan,11,2,-3.92875927,38.98356563,-1.2590979261246804e+18,"['Taurus Better in person Wine Omnivore Pet-free Occasionally Non-smoker Socially active Bachelors', 'CrossfitTravelSwimmingMusicSoccer']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
27.0,:green_heart: :pinched_fingers_medium-light_skin_tone::man_lifting_weights_light_skin_tone::dog_face::camping::motorcycle::snowflake::clinking_beer_mugs:,['NotSpecified'],,,,NotSpecified,|Aquarius Better in person Omnivore Non-smoker Beer|BackpackingCampingCrossfitMotorcyclesTravel,nan,9,2,-3.92875927,38.98356563,-6.356763722475229e+18,"['Aquarius Better in person Omnivore Non-smoker Beer', 'BackpackingCampingCrossfitMotorcyclesTravel']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22.0,sometimes i teach english. i also like to play with things.,['NotSpecified'],,,,NotSpecified,|All the drinks Omnivore Pet-free Occasionally Non-smoker Socially active Cancer Better in person|TrapReggaetonVloggingE-Sports,nan,10,2,-3.92875927,38.98356563,-5.189534985024705e+18,"['All the drinks Omnivore Pet-free Occasionally Non-smoker Socially active Cancer Better in person', 'TrapReggaetonVloggingE-Sports']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
21.0,i just want them to love me,['NotSpecified'],,,,NotSpecified,|Working outStart upsComedySports,nan,8,2,-3.92875927,38.98356563,8.467396156175891e+18,['Working outStart upsComedySports'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24.0,:man_police_officer_light_skin_tone::oncoming_police_car::police_car_light:  i love training:man_lifting_weights_light_skin_tone:; going out and having fun with the masters:clinking_beer_mugs:; fashion:running_shoe:; traveling:airplane:; getting lost in the mountains:mount_fuji:; photography:camera:; movies:popcorn:and netflix and chill etc..anything that's fun i'm up for everything :raising_hands_light_skin_tone::smiling_face_with_hearts:i'm looking for someone to share my time with and enjoy it together:dizzy: even if it's masters.,['NotSpecified'],,,,NotSpecified,|Sagittarius Better in person Beer Omnivore Pet-free Non-smoker Socially active Gym rat|Working outFashionPhotographyMarvelClubbing,nan,11,2,-3.92875927,38.98356563,1.5242881345642696e+18,"['Sagittarius Better in person Beer Omnivore Pet-free Non-smoker Socially active Gym rat', 'Working outFashionPhotographyMarvelClubbing']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
37.0,:man_lifting_weights::avocado::man_swimming::dog::movie_camera::man_running::snowboarder::man_surfing::beach_with_umbrella: :airplane::globe_showing_europe-africa::sushi::open_book:,['NotSpecified'],,,,NotSpecified,|Back 1/5 2/5 3/5 4/5 5/5 Next,nan,9,2,-3.92875927,38.98356563,5.27923056538387e+18,['Back 1/5 2/5 3/5 4/5 5/5 Next'],[],7764120d602ef14fb7eba8a7527674e006f23abbf9396ebd8ae363b7519394ed
36.0,all the drinks pet-free occasionally better in person socially active smoker,['NotSpecified'],,,,NotSpecified,|MoviesE-SportsTattoos,nan,3,2,-3.92875927,38.98356563,-8.581363074023122e+18,['MoviesE-SportsTattoos'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
28.0,engineer :man_technologist: :united_states: :united_arab_emirates: :spain:,['NotSpecified'],,,,NotSpecified,|DNA. Kendrick Lamar,nan,6,2,-3.92875927,38.98356563,4.6110191505317166e+18,['DNA. Kendrick Lamar'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24.0,dog smoker pisces,['NotSpecified'],,,,NotSpecified,|CampingBeach BarsSports,nan,6,2,-3.92875927,38.98356563,1.8098815858171336e+18,['CampingBeach BarsSports'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
23.0,shopping,['NotSpecified'],,,,NotSpecified,,nan,6,2,-3.92875927,38.98356563,-4.013542529523428e+18,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
34.0,"i offer something that is not often found these days: love, sincerity and respect.  someone to share happiness with? be a team player?   ",['NotSpecified'],,,,NotSpecified,|Non-smoker Aries Better in person Beer|Working outMoviesSportsReading,nan,10,2,-3.92875927,38.98356563,8.441872995117167e+18,"['Non-smoker Aries Better in person Beer', 'Working outMoviesSportsReading']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22.0,:   the opportunity must be created,['NotSpecified'],,,,NotSpecified,|Aquarius Better in person Wine Omnivore Non-smoker Pet-free Socially active Gym rat In College|Working outCookingCoffeeSportsMusic,nan,7,2,-3.92875927,38.98356563,-3.488553969158512e+18,"['Aquarius Better in person Wine Omnivore Non-smoker Pet-free Socially active Gym rat In College', 'Working outCookingCoffeeSportsMusic']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
27.0,this is your last chance; get out while you still can!  it doesn't happen that i didn't warn you..  seriously; i'm bad news.. please; do your mother a favor; and choose a good and responsible account that she would approve of.   insta: alecoborreda,['NotSpecified'],,,,NotSpecified,|TravelPotato OmeletteBar HoppingSurfingCoffee,nan,7,2,-3.92875927,38.98356563,3.3842100316488074e+18,['TravelPotato OmeletteBar HoppingSurfingCoffee'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
36.0,i like sincere and fun people. i'm not looking for flings... but i'd like to find something stable and someone who's worth it.,['NotSpecified'],,,,NotSpecified,|Pisces Better in person Beer Dog Social smoker|FestivalsDancingNature,nan,11,2,-3.92875927,38.98356563,5.101625498107918e+18,"['Pisces Better in person Beer Dog Social smoker', 'FestivalsDancingNature']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
38.0,dog,['NotSpecified'],,,,NotSpecified,|TravelYogaFestivalsMountainsOutdoors|Los Días Raros Vetusta Morla,nan,7,2,-3.92875927,38.98356563,5.982130072377916e+18,"['TravelYogaFestivalsMountainsOutdoors', 'Los Días Raros Vetusta Morla']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
26.0,capricorn beer omnivore socially active,['NotSpecified'],,,,NotSpecified,|FestivalsBar HoppingTravelPhotographyActive Lifestyle,nan,8,2,-3.92875927,38.98356563,-5.025210360787755e+18,['FestivalsBar HoppingTravelPhotographyActive Lifestyle'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
21.0,lover of philosophy; history and psychology; everything that has to do with self-discovery.   i like learning new things; challenges and new adventures; i consider myself an alchemist of life.   :colombia::spain: i am latina; ;; sometimes i am very clumsy so people laugh with me or at me but we laugh.   i am looking to meet new people and expand my social circle; a good chat never hurts.,['NotSpecified'],,,,NotSpecified,|Libra Dog,nan,11,2,-3.92875927,38.98356563,1.5440627708411835e+18,['Libra Dog'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
29.0,english :united_kingdom:   living in madrid as a baker :man_cook_light_skin_tone:  so as a baker you already know i’m swiping and piping!  you need my cats approval,['NotSpecified'],,,,NotSpecified,|Aries Better in person Beer Carnivore Occasionally Non-smoker Cat Socially active In College|TattoosCoffeeWorking outLanguage Exchange,nan,16,2,-3.92875927,38.98356563,-2.2916542904371287e+18,"['Aries Better in person Beer Carnivore Occasionally Non-smoker Cat Socially active In College', 'TattoosCoffeeWorking outLanguage Exchange']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
23.0,i created tinder a long time ago; i deleted it; i installed it to meet people when i was in germany and now i haven't deleted it. this is my great adventure in the world of tinder,['NotSpecified'],,,,NotSpecified,|B time texter Occasionally Leo Beer Omnivore Non-smoker|ComedyShoppingE-Sports,nan,9,2,-3.92875927,38.98356563,7.932141967908973e+18,"['B time texter Occasionally Leo Beer Omnivore Non-smoker', 'ComedyShoppingE-Sports']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
25.0,"if there is a chat, there must be a reason.",['NotSpecified'],,,,NotSpecified,|Sagittarius Better in person Beer Omnivore Occasionally Masters Non-smoker Dog|TravelMoviesBinge-Watching TV showsTriviaFencing,nan,9,2,-3.92875927,38.98356563,-1.0812479501712796e+18,"['Sagittarius Better in person Beer Omnivore Occasionally Masters Non-smoker Dog', 'TravelMoviesBinge-Watching TV showsTriviaFencing']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
21.0,bbaa a kalimotxo at noon :united_kingdom::pirate_flag::rainbow_flag:  i have a tattoo of nevado and i play laughter,['NotSpecified'],,,,NotSpecified,|Better in person Wine Smoker|ArtBoard GamesCoffeeTattoosReading,nan,8,2,-3.92875927,38.98356563,8.299644670988307e+18,"['Better in person Wine Smoker', 'ArtBoard GamesCoffeeTattoosReading']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
26.0,non-smoker gym rat aquarius bad texter coffee carnivore pet-free,['NotSpecified'],,,,NotSpecified,,nan,3,2,-3.92875927,38.98356563,-9.038870026198632e+18,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
26.0,describe to me the last meme in your gallery i'm sure i know it.  if you're a terf; don't even bother.  here only very cool chicks; the ones that don't come hot from home please next. i've already spent a lot of money on psychologists :woman_shrugging_light_skin_tone::woman_shrugging_light_skin_tone::woman_shrugging_light_skin_tone:.  i love music and i want to start. if you know show me :pleading_face: and let's be friends :heart_with_arrow:  in the second photo gianni appears a very cool motomichi:revolving_hearts:,['NotSpecified'],,,,NotSpecified,|Occasionally Non-smoker Capricorn Better in person Beer Cat Socially active|ArtMoviesPhotographyFestivalsTattoos,nan,7,2,-3.92875927,38.98356563,-2.987142894063748e+18,"['Occasionally Non-smoker Capricorn Better in person Beer Cat Socially active', 'ArtMoviesPhotographyFestivalsTattoos']",[],e9eda98e6da268a726ea2c0f070ba7cecabbf6c8689fe23060b97cdd36aa7776
