age,bio,job,school,anthem_title,anthem_artist,gender,descriptor_text,interest_text,total_photos,desition,longitud,latitud,hash_key,descriptor,interest,city_hashed
27,Pisces|Better in person|Beer|Carnivore|Pet-free|Occasionally,['NotSpecified'],,,,['NotSpecified'],|ArtConcertsBinge-Watching TV showsMusic|Cuestión De Suerte Natalia Lacunza,,5,2,-3.92875927,38.98356563,3188606281142810103,"['ArtConcertsBinge-Watching TV showsMusic', 'Cuestión De Suerte Natalia Lacunza']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24,Boreddd in Ciudad fekal... |Algo interesante por aquí😅,['NotSpecified'],,,,['NotSpecified'],|Agua Bendita Abhir Hathi|Rels B A Mí Duki; De La Ghetto; Quevedo Si Quieren Frontear Back 1/3 2/3 3/3 Next,,5,2,-3.92875927,38.98356563,2536239082762096230,"['Agua Bendita Abhir Hathi', 'Rels B A Mí Duki; De La Ghetto; Quevedo Si Quieren Frontear Back 1/3 2/3 3/3 Next']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
,llega la primavera.... que llegará más?,['NotSpecified'],,,,['NotSpecified'],,,11,2,-3.92875927,38.98356563,3304314144252043017,[],[],7764120d602ef14fb7eba8a7527674e006f23abbf9396ebd8ae363b7519394ed
33,A veces construyo cosas.. deconstrucción siempre,['NotSpecified'],,,,['NotSpecified'],|PoetryCampingBar HoppingOutdoorsFestivals|Maybe Janis Joplin,,8,2,-3.92875927,38.98356563,-6971179518323915803,"['PoetryCampingBar HoppingOutdoorsFestivals', 'Maybe Janis Joplin']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
65,Board GamesMoviesSoccer,['NotSpecified'],,,,['NotSpecified'],,,5,2,-3.92875927,38.98356563,-2840469025748840892,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
31,Board GamesNetflixCoffee,['NotSpecified'],,,,['NotSpecified'],|Super Gremlin Kodak Black,,5,2,-3.92875927,38.98356563,-2145606637309043506,['Super Gremlin Kodak Black'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
25,TravelOutdoorsMovies,['NotSpecified'],,,,['NotSpecified'],,,3,2,-3.92875927,38.98356563,1428811546384230604,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
27,A ver que hay por aqui 🤷🏽‍♂️,['NotSpecified'],,,,['NotSpecified'],|All the drinks Taurus Better in person Omnivore Pet-free Non-smoker Socially active Gym rat Bachelors|CookingTravelCyclingMoviesGym,,10,2,-3.92875927,38.98356563,-6314122784142471870,"['All the drinks Taurus Better in person Omnivore Pet-free Non-smoker Socially active Gym rat Bachelors', 'CookingTravelCyclingMoviesGym']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
39,Occasionally|Non-smoker|Aries|Better in person|Wine|Dog,['NotSpecified'],,,,['NotSpecified'],|CrossfitShoppingWorking out,,9,2,-3.92875927,38.98356563,808783170458119791,['CrossfitShoppingWorking out'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
32,Masters|Scorpio|Better in person|Gym rat,['NotSpecified'],,,,['NotSpecified'],|SushiRunningReggaetonMotorcyclingMountains,,3,2,-3.92875927,38.98356563,384716747144025227,['SushiRunningReggaetonMotorcyclingMountains'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
27,Tengo 100 € ....,['NotSpecified'],,,,['NotSpecified'],|ArtDancingNetflixSports,,3,2,-3.92875927,38.98356563,-6143196510620616695,['ArtDancingNetflixSports'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22,Dejo este coso inútil hasta que me llegue la inspiración xd,['NotSpecified'],,,,['NotSpecified'],|Aquarius Beer Omnivore Pet-free Occasionally Introverted Non-smoker In College|MeditationMusicMoviesAnimeSports,,4,2,-3.92875927,38.98356563,1336812498055008114,"['Aquarius Beer Omnivore Pet-free Occasionally Introverted Non-smoker In College', 'MeditationMusicMoviesAnimeSports']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
23,Mi instaaa,['NotSpecified'],,,,['NotSpecified'],|Non-smoker Dog Gym rat,,6,2,-3.92875927,38.98356563,5006198654434333496,['Non-smoker Dog Gym rat'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
23,Solo quiero mimitos y bocadillos; eso diría mi perra Kira.|Y yo; yo soy una envidiosa y también los quiero.,['NotSpecified'],,,,['NotSpecified'],|B time texter Taurus Carnivore Non-smoker Dog Socially active Gym rat|MoviesInstagramTravel,,5,2,-3.92875927,38.98356563,-7343049631389998207,"['B time texter Taurus Carnivore Non-smoker Dog Socially active Gym rat', 'MoviesInstagramTravel']",[],e9eda98e6da268a726ea2c0f070ba7cecabbf6c8689fe23060b97cdd36aa7776
25,Bellas Artes Cuenca📚|Cuenca-Ciudad Real|Arte; lecturas; cine....,['NotSpecified'],,,,['NotSpecified'],|Cancer In College Smoker|ArtReadingPhotographyTattoosMusic,,8,2,-3.92875927,38.98356563,1956639042147586401,"['Cancer In College Smoker', 'ArtReadingPhotographyTattoosMusic']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
25,ShoppingSportsReggaetonE-Sports,['NotSpecified'],,,,['NotSpecified'],,,8,2,-3.92875927,38.98356563,9198895124207783973,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24,Trabajo; estudio y entreno y aún así saco tiempo para esto no sé ni cómo.|Si me he rapado la cabeza.|,['NotSpecified'],,,,['NotSpecified'],|Libra Sober Flexitarian Non-smoker Dog Socially active Gym rat In Grad School|GymCar RacingTattoos,,6,2,-3.92875927,38.98356563,7230219662162031768,"['Libra Sober Flexitarian Non-smoker Dog Socially active Gym rat In Grad School', 'GymCar RacingTattoos']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
23,Me lo he creado para una cuenta que había que se hacía pasar por mi . Ahora aquí so,['NotSpecified'],,,,['NotSpecified'],|InstagramMountainsClubbing,,5,2,-3.92875927,38.98356563,-3552232638180990449,['InstagramMountainsClubbing'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
26,Soy bachatero 100%; Busco tener nuevos am con quién salir a beber una buena cerveza y poder echarme unas risas; Super fan de películas de terror y los festivales de electrónica. Si hay match yo te voy a hablar 100% :) ||,['NotSpecified'],,,,['Man'],|Capricorn Better in person Beer Carnivore Pet-free Non-smoker Socially active Gym rat In Grad School|CookingWorking outNetflixParty AnimalElectronic Music,,8,2,-3.92875927,38.98356563,-6114829628117606093,"['Capricorn Better in person Beer Carnivore Pet-free Non-smoker Socially active Gym rat In Grad School', 'CookingWorking outNetflixParty AnimalElectronic Music']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24,🇪🇨🇪🇨🇪🇨🇪🇨🇪🇨,['NotSpecified'],,,,['NotSpecified'],|Socially active No mask & no distance Non-smoker|TravelSnowboardingRunning,,5,2,-3.92875927,38.98356563,-3224743935702928533,"['Socially active No mask & no distance Non-smoker', 'TravelSnowboardingRunning']",[],7764120d602ef14fb7eba8a7527674e006f23abbf9396ebd8ae363b7519394ed
23,All the drinks|Cancer|Better in person|Socially active|Gym rat,['NotSpecified'],,,,['NotSpecified'],|Road TripsSportsNatureMusicClimbing|Girls Want Girls (with Lil Baby) Drake; Lil Baby,,6,2,-3.92875927,38.98356563,-1282390032574957917,"['Road TripsSportsNatureMusicClimbing', 'Girls Want Girls (with Lil Baby) Drake; Lil Baby']",[],7764120d602ef14fb7eba8a7527674e006f23abbf9396ebd8ae363b7519394ed
18,no me gusta la cerveza,['NotSpecified'],,,,['NotSpecified'],|Scorpio Smoker|ArtTattoosParty Animal,,3,2,-3.92875927,38.98356563,4735986525664906785,"['Scorpio Smoker', 'ArtTattoosParty Animal']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
20,Una cervecita?? 🤓🤓|ING:,['NotSpecified'],,,,['NotSpecified'],|Aries Better in person Beer Omnivore Occasionally Fish Socially active Socially distanced Smoker|SportsEnvironmentalismInstagramParty Animal,,11,2,-3.92875927,38.98356563,-3673306707874605096,"['Aries Better in person Beer Omnivore Occasionally Fish Socially active Socially distanced Smoker', 'SportsEnvironmentalismInstagramParty Animal']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
25,Me gustaría conocer gente maja para hacer planes guays.|Futuro bombero 🚒|I III I II|☕☕,['NotSpecified'],,,,['Man'],|SMT (Shitty Music Tavern) - orinal Berri Txarrak,,11,2,-3.92875927,38.98356563,9094602243777909820,['SMT (Shitty Music Tavern) - orinal Berri Txarrak'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
,Gym rat|Socially active,['NotSpecified'],,,,['NotSpecified'],|Jorge 23 Recently Active,,5,2,-3.92875927,38.98356563,-134111306157868731,['Jorge 23 Recently Active'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24,Hola 🙃😉,['NotSpecified'],,,,['NotSpecified'],|Masters Non-smoker Libra Wine Gym rat||CrossfitTravelTattoosMusicGym,,5,2,-3.92875927,38.98356563,-8418396966224542926,"['Masters Non-smoker Libra Wine Gym rat', 'CrossfitTravelTattoosMusicGym']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
,Dog,['NotSpecified'],,,,['NotSpecified'],|BakingTravelMoviesReading|The Whole of the Moon - 2004 Remaster The Waterboys,,7,2,-3.92875927,38.98356563,6679268268750825796,"['BakingTravelMoviesReading', 'The Whole of the Moon - 2004 Remaster The Waterboys']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
28,Hello; my name is Felix and I‘m from Germany 🇩🇪 Hope I get to know a lot of cool people here 🙂,['NotSpecified'],,,,['Man'],|Occasionally Non-smoker Virgo Better in person Wine Bachelors||TravelMoviesFestivalsStreet FoodWorking out,,6,2,-3.92875927,38.98356563,-7551159994105491534,"['Occasionally Non-smoker Virgo Better in person Wine Bachelors', 'TravelMoviesFestivalsStreet FoodWorking out']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
,Colombiana 🇨🇴❤️|Solo busco amistad.|Fan de Marvel; hsm y Hannah Montana ❤️|4:20,['NotSpecified'],,,,['NotSpecified'],|Juan Carlos 23 Recently Active|NatureShoppingReggaetonComedy|105 F Remix KEVVO; Farruko; Chencho Corleone; Arcangel; Darell; Ñengo Flow; Brytiago; Myke Towers,,10,2,-3.92875927,38.98356563,3145965327306508717,"['Juan Carlos 23 Recently Active', 'NatureShoppingReggaetonComedy', '105 F Remix KEVVO; Farruko; Chencho Corleone; Arcangel; Darell; Ñengo Flow; Brytiago; Myke Towers']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
28,Soy simpático;alegre;optimista y garrapatero!!|Me encanta el carnaval.|Soy un gran amante de la naturaleza; los animales y el deporte.|||Si eres de las personas aventureras; que no le pese colgarse la mochila en cualquier momento para compartir mis planes improvisados;ruta; patines;y disfrutar el día como si fuera el último.||Good vibes 🌄,['NotSpecified'],,,,['Man'],|Occasionally Non-smoker Aries Dog Better in person Coffee|TravelSportsWorld TravelerNature,,9,2,-3.92875927,38.98356563,284808970324289575,"['Occasionally Non-smoker Aries Dog Better in person Coffee', 'TravelSportsWorld TravelerNature']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22,Sports,['NotSpecified'],,,,['NotSpecified'],,,6,2,-3.92875927,38.98356563,-2898685998082826180,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24,Conocer gente nueva,['NotSpecified'],,,,['NotSpecified'],|Working outMusicianComedyMoviesCoffee|,,5,2,-3.92875927,38.98356563,-4278896995522056489,['Working outMusicianComedyMoviesCoffee'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
,Imaginate esto; abres tinder y encuentras a una chica decente; depronto un 6/10;y estas insegura hacia que lado deslizar su perfil hasta que lees su bio; te atrapa; Fuck it; swipe rht; BOOM; hacen match; empiezan a hablar y la charla es buena; ella té escucha; se preocupa; es unica; la llevas a tu casa en navidad; tu familia la ama; pasan los años y se casan.. Encontraste el amor en un lugar sin esperanzas. |Probablemente esto no pasara si hacemos match. Pero nada perdemos con intentarlo 😉,['NotSpecified'],,,,['NotSpecified'],|Libra Dog|CookingKaraokeComedyMusic,,7,2,-3.92875927,38.98356563,844794387600990115,"['Libra Dog', 'CookingKaraokeComedyMusic']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
,Socially active,['NotSpecified'],,,,['NotSpecified'],|Enrique 24|SportsMusicTattoosSoccer,,9,2,-3.92875927,38.98356563,6060718819912778076,"['Enrique 24', 'SportsMusicTattoosSoccer']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
,ArtFashionMangaReading,['NotSpecified'],,,,['NotSpecified'],|Ruben Recently Active,,5,2,-3.92875927,38.98356563,-6113198892500496084,['Ruben Recently Active'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
,Contesto cuando puedo; vivo con 1000 cosas||Por conocer gente con quien salir a tomar unas cervezas bien frías 🥶||Pongo el LOL porque es lo más parecido al Valorant..||Me acabo de mudar a Ciu y voy un poco perdida..||Soy del atleti desde pequeña que luego os asustáis jaja,['NotSpecified'],,,,['NotSpecified'],|All the drinks Capricorn Omnivore Occasionally Non-smoker Socially active In College|League of LegendsTwitchTattoosMusicSoccer,,9,2,-3.92875927,38.98356563,3516288104927703434,"['All the drinks Capricorn Omnivore Occasionally Non-smoker Socially active In College', 'League of LegendsTwitchTattoosMusicSoccer']",[],ef761e2f93912b3b7ae80b272a7900e6e204378adde80c69615ae9901ae1cc60
26,Graduado en Derecho aunque el título me lo están guardando.|Me vuelve loco el rap y compongo mis propias canciones.|Busco conocer personas diferentes y con las que mantener conversaciones interesantes y divertidas más allá de lo que pueda surgir.,['NotSpecified'],,,,['NotSpecified'],|Sagittarius Better in person Beer Omnivore Pet-free Occasionally Socially active In College Smoker|MusicianOutdoorsSoccerNetflix,,9,2,-3.92875927,38.98356563,-1255858904481097307,"['Sagittarius Better in person Beer Omnivore Pet-free Occasionally Socially active In College Smoker', 'MusicianOutdoorsSoccerNetflix']",[],e9eda98e6da268a726ea2c0f070ba7cecabbf6c8689fe23060b97cdd36aa7776
28,Un buen plan de tapeo y de 🍺 |Alguien se anima?,['NotSpecified'],,,,['NotSpecified'],|Non-smoker Leo||Craft BeerWorld TravelerBeach BarsRunningE-Sports,,10,2,-3.92875927,38.98356563,8721551330844185402,"['Non-smoker Leo', 'Craft BeerWorld TravelerBeach BarsRunningE-Sports']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
43,Disfruta de la vida y vívela intensamente. Me gusta el deporte; viajar; el cine; leer; senderismo; salir con los am me llamo José; no sé cómo cambiarlo.,['NotSpecified'],,,,['NotSpecified'],|Pet-free Non-smoker All the drinks Occasionally Pisces Better in person Bachelors||ArtMuseumTravelMusicNature,,8,2,-3.92875927,38.98356563,6152457071459241297,"['Pet-free Non-smoker All the drinks Occasionally Pisces Better in person Bachelors', 'ArtMuseumTravelMusicNature']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
26,Craft BeerComedy,['NotSpecified'],,,,['NotSpecified'],,,5,2,-3.92875927,38.98356563,8669312908580006676,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24,Para más 📳||,['NotSpecified'],,,,['NotSpecified'],|Occasionally Aquarius Better in person Beer Dog Smoker||INDUSTRY BABY (feat. Jack Harlow) Lil Nas X; Jack Harlow,,11,2,-3.92875927,38.98356563,5854939268122468118,"['Occasionally Aquarius Better in person Beer Dog Smoker', 'INDUSTRY BABY (feat. Jack Harlow) Lil Nas X; Jack Harlow']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
19,: Jooeel021,['NotSpecified'],,,,['NotSpecified'],|Non-smoker Taurus Mix drinks Dog Socially active Hh School,,11,2,-3.92875927,38.98356563,8698650693478443998,['Non-smoker Taurus Mix drinks Dog Socially active Hh School'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
26,Ir con calma; conocer poco a poco a la persona y tener conversaciones interesantes.||Me gusta jugar a fútbol; tocar el piano y la armónica.|También algunas veces hago alguna ruta corriendo o en bici.||Últimamente me he aficionado a ver series y leer algún libro de Stephen King.||Lo demás tendrás que descubrirlo poco a poco...👀👀😈,['NotSpecified'],,,,['NotSpecified'],|Libra Better in person Beer Omnivore Pet-free Occasionally Non-smoker In Grad School|SoccerEscape CafeTravelMusic,,10,2,-3.92875927,38.98356563,1709613472266867641,"['Libra Better in person Beer Omnivore Pet-free Occasionally Non-smoker In Grad School', 'SoccerEscape CafeTravelMusic']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
27,Carnivore|Pet-free|Occasionally|Non-smoker|Wine,['NotSpecified'],,,,['NotSpecified'],|SportsRunningComedyMovies|,,6,2,-3.92875927,38.98356563,-7682866126280582895,['SportsRunningComedyMovies'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
25,Todas mis fotos son de las vacaciones porque no soy mucho de hacerme fotos ✌🏼,['NotSpecified'],,,,['NotSpecified'],|Non-smoker Virgo|ClubbingBar HoppingMarvelSoccerNetflix,,7,2,-3.92875927,38.98356563,-6451818752167715526,"['Non-smoker Virgo', 'ClubbingBar HoppingMarvelSoccerNetflix']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
23,|Una malagueña por aqui🥰|En mi tiempo libre me gusta irme al campo o coger la bicicleta y alguna que otra salida con amistades 😉|Y no me preguntes que hago por Madrid que ni yo lo sé solo aquí so conociendo... |Mmm mido 1.75😜,['NotSpecified'],,,,['NotSpecified'],|Gemini Pet-free Non-smoker Bad texter Beer||MusicNetflixHikingCycling,,9,2,-3.92875927,38.98356563,-3749289847171400641,"['Gemini Pet-free Non-smoker Bad texter Beer', 'MusicNetflixHikingCycling']",[],2e63da0f369cd86f28b4f26d8968cbfd4256dfb7f9b9a14e34299e3c04509dde
22,porfa no seas facha:(||si no salgo con mi perrete/gatete en las fotos no salgo ual de bien para q engañarnos||tengo esto por aburrimiento y hablo muchisimo asiq lo siento de antemano oki||un poco friki pero muy majo jej,['NotSpecified'],,,,['NotSpecified'],|B time texter Non-smoker Virgo Beer All the pets|E-SportsMusicMemesTravelBinge-Watching TV shows,,7,2,-3.92875927,38.98356563,-287128207410046526,"['B time texter Non-smoker Virgo Beer All the pets', 'E-SportsMusicMemesTravelBinge-Watching TV shows']",[],e9eda98e6da268a726ea2c0f070ba7cecabbf6c8689fe23060b97cdd36aa7776
25,Paulo Londra,['NotSpecified'],,,,['NotSpecified'],,,4,2,-3.92875927,38.98356563,6199204719519970684,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
21,Beer|Dog|In College|Smoker when drinking,['NotSpecified'],,,,['NotSpecified'],|Martial ArtsMoviesReggaetonMemesIce Skating||Moscow Mule Bad Bunny,,9,2,-3.92875927,38.98356563,8325999831060317518,"['Martial ArtsMoviesReggaetonMemesIce Skating', 'Moscow Mule Bad Bunny']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24,TravelMoviesSports,['NotSpecified'],,,,['NotSpecified'],|,,4,2,-3.92875927,38.98356563,-6085294252316030348,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
44,Busco una mujer con pies bonitos.|Mi pasatiempos favorito es masajear unos pies femeninos. |Si crees que no tienes pies bonitos; déjame convencerte de lo contrario. Seguro que me encantan!!!|Me hace único la forma con la que acaricio el cuerpo de una mujer.|Me encantaría mimar tus piececitos mientras charlamos en un confortable sofá......te animas????,['NotSpecified'],,,,['NotSpecified'],|All the drinks Pet-free Off the grid Occasionally Non-smoker Taurus Better in person|MoviesReadingMusicNatureWalking,,7,2,-3.92875927,38.98356563,2659670961724514096,"['All the drinks Pet-free Off the grid Occasionally Non-smoker Taurus Better in person', 'MoviesReadingMusicNatureWalking']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
,ArtNetflixRunning,['NotSpecified'],,,,['NotSpecified'],|Jorge 23,,6,2,-3.92875927,38.98356563,2021026184744544494,['Jorge 23'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
,168/60|I speak dutch; English; French; german; and a little spanish and thai|Looking for friends and hopefully more.|Like outdoors; love travel.|From Antwerp but also malaga and bkk,['NotSpecified'],,,,['NotSpecified'],|Antonio 37 Recently Active|Better in person Beer Carnivore Smoker when drinking|HikingMusicSwimmingOutdoorsBeach Bars,,7,2,-3.92875927,38.98356563,-2929464010880650234,"['Antonio 37 Recently Active', 'Better in person Beer Carnivore Smoker when drinking', 'HikingMusicSwimmingOutdoorsBeach Bars']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
,Buscando una pareja para disfrutar de la vida ☺️,['NotSpecified'],,,,['NotSpecified'],|Smoker when drinking|SnowboardingSurfingCraft Beer,,5,2,-3.92875927,38.98356563,3963058684858281790,"['Smoker when drinking', 'SnowboardingSurfingCraft Beer']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
,La hipocresía de Tinder; definida en “Dos Leyes”||1. Un ser humano no dará un like a otro; a no ser que seas visualmente atractivo.||2. Un ser humano obedece a los suientes principios; lo principal es que sea alguien mentalmente estimulante; tenga buena conversación; ortografía cuidada…; excepto cuando tales principios entren en conflicto con la Primera Ley.||Altura: 70 Pulgadas |Dieta: Diplodocus + T-Rex fusión ||♏️🌌🔭 💻📲,['NotSpecified'],,,,['NotSpecified'],|Francisco 27|TravelMoviesReadingTattoos,,5,2,-3.92875927,38.98356563,5050713992343510392,"['Francisco 27', 'TravelMoviesReadingTattoos']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
,Cansado de las coleccionistas de matches. Esto lo utilizo para conocer gente nueva. No me interesa saber la vida sexual de nadie así que mejor hablamos de otros temas. Ajedrecista; informático y jugador de fifa con 2 dedos,['NotSpecified'],,,,['Man'],,,5,2,-3.92875927,38.98356563,5895926205234350777,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
27,Cansado de las coleccionistas de matches. Esto lo utilizo para conocer gente nueva. No me interesa saber la vida sexual de nadie así que mejor hablamos de otros temas. Ajedrecista; informático y jugador de fifa con 2 dedos,['NotSpecified'],,,,['Man'],|,,9,2,-3.92875927,38.98356563,-1124656956098958750,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
,Smoker|Aries|Better in person|Socially active,['NotSpecified'],,,,['NotSpecified'],|SportsMusicTattoosSoccer,,9,2,-3.92875927,38.98356563,8325404353131590879,['SportsMusicTattoosSoccer'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
,Non-smoker|Pisces,['NotSpecified'],,,,['NotSpecified'],|Marco 29 Recently Active|ArtTravelOutdoors|Doin Ya Thang Oliver Dollar,,4,2,-3.92875927,38.98356563,6083745013067241349,"['Marco 29 Recently Active', 'ArtTravelOutdoors', 'Doin Ya Thang Oliver Dollar']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
,||Tatuajes; perros y sobretodo el cachondeo. Así a ojo son las cosas que más me gustan jajajaja,['NotSpecified'],,,,['NotSpecified'],|Taurus All the pets Smoker|Yatekomo Juseph; Quevedo,,6,2,-3.92875927,38.98356563,6387227158815570859,"['Taurus All the pets Smoker', 'Yatekomo Juseph; Quevedo']",[],7764120d602ef14fb7eba8a7527674e006f23abbf9396ebd8ae363b7519394ed
23,Estudiante de derecho. Mis compañeros de piso te caerán bien.,['NotSpecified'],,,,['NotSpecified'],|Gemini Better in person Beer Omnivore Non-smoker Socially active||ReadingWorking outSportsMovies,,9,2,-3.92875927,38.98356563,3596813991348303269,"['Gemini Better in person Beer Omnivore Non-smoker Socially active', 'ReadingWorking outSportsMovies']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
,No puedo realizar una definición sobre mí!||Me estudio a mi mismo en amplias facetas.|Me gusta beber té; oírte y hablarte 😜 |🍻pa’ las que sea!|Gusta la aventura y la lectura. La naturaleza; |Los senderos en medio de los árboles; el silencio 🤫 |😉😇😎|Amor y respeto por la vida !|Mucha musica.|Sexo tántrico; no + pláticas sin capital |🐆 🇨🇴🌎,['NotSpecified'],,,,['NotSpecified'],|Pisces Better in person Cocktails Pescatarian Pet-free Occasionally Masters Non-smoker Socially active|MeditationMoviesPoetryMountains,,8,2,-3.92875927,38.98356563,8580877545954007683,"['Pisces Better in person Cocktails Pescatarian Pet-free Occasionally Masters Non-smoker Socially active', 'MeditationMoviesPoetryMountains']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
,Better in person|Sober|Omnivore|Occasionally|Non-smoker|Dog|Socially active|Hh School|Aries,['NotSpecified'],,,,['NotSpecified'],|Gabri 27 Recently Active|NetflixTravelTattoosSports|Enter Sandman (Remastered) Metallica,,8,2,-3.92875927,38.98356563,225253201939201161,"['Gabri 27 Recently Active', 'NetflixTravelTattoosSports', 'Enter Sandman (Remastered) Metallica']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
19,TattoosPaintingParty AnimalSoccer,['NotSpecified'],,,,['NotSpecified'],,,4,2,-3.92875927,38.98356563,-8964989145245580778,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
34,sorry je me suis trompé avec ma date de naissance j'ai 33ans et pas 34ans 😊 i like des sorties les voyages et je suis très attentionné. Le respect et ma parole c'est important pour moi. Je déteste des faux plan... je suis très spontané direct et très très souriant car l'humour c'est mon quotidien et j'ai paraît il un accent très craquant 😜|I'M NOT FAKE 😉,['NotSpecified'],,,,['NotSpecified'],|Pet-free Off the grid Non-smoker B time texter Cocktails Libra|Street FoodCoffeeNo pressure meetupsFashion,,20,2,-3.92875927,38.98356563,-7842055918237385493,"['Pet-free Off the grid Non-smoker B time texter Cocktails Libra', 'Street FoodCoffeeNo pressure meetupsFashion']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
